foundation_ein,foundation_name,foundation_state,match_score,match_logit,match_probability,match_rank,same_state,semantic_sim
066020977,MARETT PHILIP COTRS UW,TX,502.05,502.05166633138583,1.0,39,False,0.178
136091321,AKC FUND INC,NJ,501.88,501.88433750878636,1.0,40,False,0.206
222538914,THE VERNON K KRIEBLE FOUNDATION INC,MA,497.42,497.42262733777443,1.0,41,False,0.199
223199039,THE GRYPHON FUND,CT,496.83,496.8330680574449,1.0,42,True,0.346
136959146,SEHERR-THOSS FOUNDATION,NY,492.95,492.9546845898197,1.0,43,False,0.179
061539443,EASTERN CT SAVINGS BANK FOUNDATION INC,CT,489.68,489.67820710600836,1.0,44,True,0.496
223139258,JOHN AND KELLY HARTMAN FOUNDATION,CT,489.06,489.05794134999064,1.0,45,True,0.206
921658709,OTTO FAMILY FOUNDATION,SC,483.45,483.44807515690843,1.0,46,False,0.459
060646564,BURROUGHS FUND V00728002,CT,482.64,482.6431952632223,1.0,47,True,0.221
066284362,THE SAUNDERS FOUNDATION CO SHIPMAN & GOODWIN,CT,480.59,480.58615501382894,1.0,48,True,0.22
066029676,SMITH WINCHELL EST TR,TX,479.63,479.62854472841025,1.0,49,False,0.07
137235067,DXN FOUNDATION,NY,478.81,478.80802055494775,1.0,50,False,0.277
060759107,THE FUND FOR GREATER HARTFORD INC,CT,478.63,478.63419202061084,1.0,51,True,0.405
061057387,CONNECTICUT HEALTH FOUNDATION INC,CT,477.32,477.3189993373979,1.0,52,True,0.424
061393429,GEORGE J & JESSICA HARRIS FOUNDATION,CT,476.91,476.9145207716758,1.0,53,True,0.349
204058314,HOAG FAMILY CHARITABLE FDN,TX,476.62,476.62451603328816,1.0,54,False,0.07
222566615,MARK R FUSCO FOUNDATION,CT,467.98,467.98141666247943,1.0,55,True,0.272
562453619,NEWALLIANCE FOUNDATION INC,CT,467.83,467.8349396952334,1.0,56,True,0.526
363637316,GALANTE FAMILY FOUNDATION,IL,466.17,466.16877551775355,1.0,57,False,0.345
952264158,CHARTER OAK FOUNDATION,CT,463.36,463.3604727763019,1.0,58,True,0.255
066050196,MARJORIE MOORE CHARITABLE FDN,TX,460.96,460.95745390512894,1.0,59,False,0.074
066036450,PARKER C PUBLIC MUSIC FD UW,TX,451.82,451.82358996769386,1.0,60,False,0.294
066114690,GEORGE HC ENSWORTH MEMFUND TR,TX,449.25,449.24994189173606,1.0,61,False,0.261
066059064,WATKINSON PRISONERS' AID SOCIETY,CT,445.76,445.76062454299296,1.0,62,True,0.291
066083770,The Betty Knox Foundation Inc,CT,445.44,445.4437211009101,1.0,63,True,0.436
061513293,ION BANK FOUNDATION INC,CT,441.45,441.45414500461874,1.0,64,True,0.373
237085248,MARTIN FOLTZ FOUNDATION,MO,440.92,440.9213366978109,1.0,65,False,0.213
061574365,SBM CHARITABLE FOUNDATION INC,CT,436.8,436.803954793886,1.0,66,True,0.332
066269485,FOULDS WM COTR UW W F FAM FD,TX,436.7,436.70315236832477,1.0,67,False,0.07
066068567,ETHEL & ABE LAPIDES FOUNDATION INC,CT,433.84,433.83895298848824,1.0,68,True,0.463
136153737,HENNESSY FOUNDATION,NY,432.72,432.71502693464987,1.0,69,False,0.62
136127896,THE OAKLAWN FOUNDATIONINC,CT,425.91,425.9097146675681,1.0,70,True,0.413
876718695,JPMOH FOUNDATION,CT,425.17,425.1687343356486,1.0,71,True,0.242
133692990,CAIN BROTHERS FOUNDATION,FL,425.03,425.0348322041695,1.0,72,False,0.228
106004818,SQUIER C WEAVER TW,OH,423.44,423.43725156516547,1.0,73,False,0.409
061068025,THE ELLEN KNOWLES HARCOURT FOUNDATION,CT,422.84,422.83922434394304,1.0,74,True,0.434
810585669,WALTER & MERLE BAUM FOUNDATION INC,CT,414.36,414.3639507720134,1.0,75,True,0.056
237245123,H SMITH RICHARDSON CHARITABLE TRUST,NC,414.33,414.32946291295906,1.0,76,False,0.242
066024334,SLOPER WILLIAM T,TX,412.35,412.3515050850293,1.0,77,False,0.07
270729341,TAUCK FAMILY FOUNDATION,CT,412.17,412.1741905423053,1.0,78,True,0.369
912117285,Peridot Foundation Inc,MA,411.64,411.64172204594263,1.0,79,False,0.293
061412557,THE MANAFORT FAMILY FOUNDATION INC,CT,409.04,409.0438650521282,1.0,80,True,0.179
066024048,STACKPOLE JS BO CHARITIES,TX,407.34,407.34194248208723,1.0,81,False,0.071
461610108,EMIL AND TOBY MESHBERG FAMILY,CT,406.85,406.8532321744436,1.0,82,True,0.279
061562152,SANDRA & ARNOLD CHASE FAMILY,CT,406.62,406.62006680712483,1.0,83,True,0.392
066560382,THE WILLIAM H & ROSANNA T ANDRULAT,CT,405.8,405.7982357628334,1.0,84,True,0.115
201535256,LORAINE & MELINESE REUTER FOUNDATION,MI,405.16,405.1555716335199,1.0,85,False,0.341
742712637,WARING & CARMEN PARTRIDGE FOUNDATION,FL,404.27,404.27029230451524,1.0,86,False,0.313
261419554,Robert & Diana Borman Family,CT,402.68,402.67662097873654,1.0,87,True,0.514
656228195,THE ROTHMAN FAMILY FOUNDATION,FL,401.94,401.93578206908745,1.0,88,False,0.203
203538795,MATTIS FAMILY FOUNDATION,CT,400.16,400.1593667789406,1.0,89,True,0.442
222947047,HAROLD WEBSTER SMITH FOUNDATION INC,CT,399.3,399.30028002775015,1.0,90,True,0.302
061562154,CHERYL CHASE & STUART BEAR FAMILY,CT,397.19,397.1865194377553,1.0,91,True,0.365
203577274,LEVITY IMPACT CHARITABLE FOUNDATION,AZ,394.05,394.05197041667145,1.0,92,False,0.494
306481155,ELIZABETH M LANDON & HARRIETTE M LANDON,CT,391.74,391.74497287580044,1.0,93,True,0.292
272544635,ANDREW KUKES FOUNDATION FOR SOCIAL,FL,389.83,389.82872694849385,1.0,94,False,0.291
066037160,THE BARNES FOUNDATION INC,CT,382.61,382.6111640446441,1.0,95,True,0.559
066395384,THE GOODNOW FUND,CT,382.28,382.2793539232024,1.0,96,True,0.364
066288857,STEPHANIE KAMENSKI TR UW,TX,381.69,381.69086649260475,1.0,97,False,0.365
061201236,GREATER HARTFORD AUTOMOBILE DEALERS,CT,381.57,381.5686772924048,1.0,98,True,0.461
821038783,MARTHA & KENNETH,CT,379.96,379.96411699566977,1.0,99,True,0.387
061507800,Dime Bank Foundation Inc,CT,378.6,378.5973397111039,1.0,100,True,0.194
