foundation_ein,foundation_name,foundation_state,match_score,match_probability,match_rank,same_state,original_score,adjusted_score,grant_type_match_pct,grant_type_grants,state_match_pct,adjusted_rank
262856534,MASSEN-GREENE CHARITABLE TRUST,HI,99.9,0.9993508169233964,14,False,99.9,69.9,0.0,0,100.0,65
873374164,GARY AND MARY WEST CHARITABLE TRUST,CA,99.5,0.9953126966525452,41,True,99.5,69.8,0.0,0,51.61290322580645,66
770437521,WATERFORD FOUNDATION,CA,99.5,0.9947158648570252,43,True,99.5,69.8,0.0,0,100.0,67
943343590,JOSEPH L BARBONCHIELLI AND,CA,99.6,0.9958616987426462,40,True,99.6,69.8,0.0,0,100.0,68
431262762,Enterprise Holdings Foundation,MO,100.0,0.9999382226360684,7,False,100.0,69.8,0.0,0,9.877910635619887,69
841408199,GEORGE AND BETH WOOD FOUNDATION,CA,99.5,0.9952264846043288,42,True,99.5,69.8,0.0,0,94.44444444444444,70
208020006,Lin-Chang Family Foundation,CA,99.6,0.996243660843512,38,True,99.6,69.8,0.0,0,100.0,71
237425882,THE AIDLIN FOUNDATION,CA,99.7,0.9971238887079172,36,True,99.7,69.8,0.0,0,97.67441860465115,72
882827921,ANDY WANG FAMILY FOUNDATION,CA,99.6,0.9960686215692244,39,True,99.6,69.8,0.0,0,100.0,73
200422957,THE COLLET FOUNDATION,CA,99.7,0.997325885572866,32,True,99.7,69.8,0.0,0,87.5,74
822535232,BARBARA KORSCH WARD FOUNDATION,CA,99.7,0.9972033378896752,35,True,99.7,69.8,0.0,0,100.0,75
237433359,AUTRY FOUNDATION,CA,99.7,0.9972190297675452,34,True,99.7,69.8,0.0,0,93.93939393939394,76
943116041,The Upjohn Fund of San Francisco,DE,99.4,0.993905586003858,46,False,99.4,69.7,0.0,0,100.0,77
207464063,DORIS & DONALD FISHER FOUNDATION,CA,99.4,0.9939456630581334,45,True,99.4,69.7,0.0,0,100.0,78
954279684,THE JESS AND PALMA MORGAN FOUNDATION,CA,99.4,0.9941231404741756,44,True,99.4,69.7,0.0,0,90.0,79
824154533,PONY BARNES FOUNDATION,CA,99.3,0.9930291838354028,50,True,99.3,69.6,0.0,0,100.0,80
824505043,SWIM FOR LIFE SRI LANKA,NJ,99.3,0.9934866021462144,47,False,99.3,69.6,0.0,0,100.0,81
954332344,THE META & GEORGE ROSENBERG FOUNDATION,CA,99.3,0.9927809630881088,53,True,99.3,69.6,0.0,0,87.5,82
261325469,SEMPRA FOUNDATION,CA,98.9,0.9894873642421744,70,True,98.9,69.6,0.0971277924240322,7,70.93103926737894,83
464009968,BETHLEHEM FOUNDATION - AGY MAIN,CA,99.2,0.9919278021446244,59,True,99.2,69.6,0.0,0,97.84946236559139,84
452544055,CARES FOUNDATION,CA,99.2,0.9921097036597004,55,True,99.2,69.6,0.0,0,100.0,85
954716272,LOUIS AND DONNA JONES FAMILY FOUNDATION,CA,99.3,0.9929288084883536,51,True,99.3,69.6,0.0,0,91.52542372881356,86
946757910,MIKE & BEV GROENIGER COLLEGE SCHOLARSHIP,CA,99.3,0.99324643336274,49,True,99.3,69.6,0.0,0,100.0,87
330506841,ABBOT TANI FOUNDATION,CA,99.2,0.9915884482989502,60,True,99.2,69.6,0.0,0,100.0,88
510141231,THE PARKER FOUNDATION,CA,99.2,0.9919540450346388,58,True,99.2,69.6,0.0,0,98.50746268656717,89
