ein,org_name,state,city,sector,website,employee_count,volunteer_count,total_revenue,total_expenses,contributions_grants,program_service_revenue,grant_dependency_pct,num_foundation_grants,num_unique_funders,total_foundation_grant_amount,icp_score,fundraising_likelihood_score,mission_statement,fiscal_year_end_month,program_revenue_pct,volunteer_to_employee_ratio
882204402,FRIENDS OF THE CHILDREN EASTERN MONTANA,MT,BILLINGS,P,FRIENDSEASTERNMT.ORG,9,6,525363.00,819987.00,525363.00,0.00,100.00,1,1,150.00,9,4,"FRIENDS OF THE CHILDREN COMMITS TO STANDING ALONGSIDE OUR COMMUNITY'S YOUTH AS THEY WORK TO OVERCOME BARRIERS TO THEIR SUCCESS. EACH CHILD RECEIVES 1:1 SUPPORT AND GUIDANCE FROM A SALARIED, PROFESSIONAL MENTOR (CALLED A FRIEND), FROM KINDERGARTEN THROUGH HIGH SCHOOL GRADUATION-12 YEARS, NO MATTER WHAT. FRIENDS WORK COLLABORATIVELY WITH HIGH-PRIORITY YOUTH AND THEIR CAREGIVERS TO SET AND ACHIEVE INDIVIDUALIZED GOALS, AS WELL AS ADVOCATE FOR THEM IN THE SCHOOL, CHILD WELFARE, HEALTHCARE, AND OTHER SYSTEMS THAT IMPACT THEM.",8,0.0,0.67
900798525,GOLD YOUTH ARTS ORGANIZATION INC,CA,LEMON GROVE,A,www.goldyoutharts.org,72,,1131877.00,1209960.00,1106196.00,0.00,97.73,1,1,54050.00,9,4,GOLD SEEKS TO IMPROVE PUBLIC'S UNDERSTANDING OF AND APPRECIATION FOR MUSIC AND MARCHING BAND PERFORMANCES.,8,0.0,
931269989,EAST WASHINGTON COUNTY SHELTER PARTNERSHIP COUNCIL INC,OR,PORTLAND,L,www.gncnw.org,33,100,1649099.00,1809946.00,1639683.00,0.00,99.43,1,1,5000.00,9,4,THE GOOD NEIGHBOR CENTER PROVIDES A SAFE ENVIRONMENT AND NEEDED RESOURCES WHILE ASSISTING FAMILIES EXPERIENCING HOUSING INSECURITY IN FINDING PERMANENT HOUSING AND STABILITY.,6,0.0,3.03
911819749,Columbia Pacific Food Bank,OR,St Helens,K,www.cpfoodbank.org,6,52,2911345.00,2769053.00,2905059.00,0.00,99.78,2,2,7500.00,9,4,"COLUMBIA PACIFIC FOOD BANK IS THE REGIONAL FOOD DISTRIBUTION CENTER FOR COLUMBIA COUNTY, OREGON AND LOCAL FOOD PANTRY FOR THE COMMUNITY OF SAINT HELENS.",6,0.0,8.67
911884444,MUSKINGUM COUNTY CENTER FOR SENIORS,OH,ZANESVILLE,P,,24,,2349237.00,1929341.00,1419377.00,846743.00,60.42,6,3,83097.00,8,4,TO PROVIDE SERVICES TO QUALIFYING SENIOR CITIZENS OF MUSKINGUM COUNTY.,12,36.0,
752113401,Children's Cancer Fund of Dallas inc,TX,DALLAS,H,www.childrenscancerfund.com,2,100,1860991.00,1834188.00,1165490.00,0.00,62.63,3,3,30025.00,8,4,CHILDREN'S CANCER FUND CHAMPIONS KIDS IN THEIR FIGHT AGAINST CANCER THROUGH STRATEGIC INVESTMENTS IN RESEARCH AND CARE IN NORTH TEXAS.,6,0.0,50.00
953821576,CENTINELA YOUTH SERVICES INC,CA,INGLEWOOD, ,CYS-LA.ORG,39,58,3340442.00,2974196.00,3280173.00,58234.00,98.20,5,4,327000.00,8,4,"CENTINELA YOUTH SERVICES STRENGTHENS FAMILIES AND COMMUNITIES AND HELPS BUILD SUCCESSFUL STUDENTS AND PRODUCTIVE ADULTS, LEVERAGING THE PRINCIPLES OF RESTORATIVE JUSTICE TO EMPOWER PEACEFUL CONFLICT RESOLUTION. WE ARE COMMITTED TO ENDING THE INSTITUTIONALIZED PRACTICES IN SCHOOLS AND JUSTICE SYSTEMS THAT ARE PRIMARILY RESPONSIBLE FOR MAINTAINING THE SCHOOL-TO-PRISON PIPELINE, AND DISPROPORTIONATELY IMPACT YOUTH OF COLOR.",6,1.7,1.49
956133954,PASADENA HISTORICAL MUSEUM INC,CA,PASADENA,A,WWW.PASADENAHISTORY.ORG,16,75,572312.00,881362.00,347747.00,26581.00,60.76,0,0,0,8,4,"PROMOTE AN APPRECIATION OF HISTORY, CULTURE AND ARTS AND SCIENCES RELEVANT TO PASADENA AND THE ADJOINING COMMUNITIES. THE MUSEUM WILL HOUSE PERMANENT ARCHIVES AND COLLECTIONS FOR RESEARCH AND EDCUATION, AND PROVIDE STIMULATING EXHIBITIONS AND PROGRAMS.",12,4.6,4.69
942581703,CALAVERAS HUMANE SOCIETY,CA,ALTAVILLE,D,WWW.CALAVERASHUMANE.ORG,20,15,542291.00,688149.00,507532.00,0.00,93.59,2,1,200.00,8,4,PREVENTION OF ANIMAL CRUELTY,6,0.0,0.75
911817387,REAL CHANGE HOMELESS EMPOWERMENT PROJECT,WA,SEATTLE,P,www.realchangenews.org,25,115,1319550.00,1387395.00,1134364.00,171412.00,85.97,9,5,208000.00,8,4,"OUR MISSION IS TO PROVIDE OPPORTUNITY AND A VOICE FOR LOW INCOME AND HOMELESS PEOPLE WHILE TAKING ACTION FOR ECONOMIC, SOCIAL AND RACIAL JUSTICE. REAL CHANGE HAS SEVERAL PROGRAM AREAS: THE PUBLICATION OF A WEEKLY NEWSPAPER, A LOW-BARRIER EMPLOYMENT PROGRAM FOR OUR VENDORS WHO SELL THE PAPER, AND ADVOCACY AND ORGANIZING FOR PUBLIC POLICIES THAT BENEFIT HOMELESS AND LOW INCOME PEOPLE.",3,13.0,4.60
880967716,CALIFORNIA DOODLE RESCUE,CA,HUNTINGTON BEACH,D,N/A,11,7,1570543.00,980458.00,497228.00,1073293.00,31.66,3,3,12259.00,8,4,"RESCUE, FOSTER AND FIND SAFE LOVING HOMES FOR POODLE MIXED BREED DOGS AFFECTIONATELY KNOWN AS DOODLES. THIS INCLUDES LABRADOODLES, GOLDENDOODLES, AUSSIEDOODLES, BERNEDOODLES, SHEEPADOODLES, AND MORE.",12,68.3,0.64
200725426,SERAPHIC FIRE INC,FL,MIAMI,P,WWW.SERAPHICFIRE.ORG,11,15,1915296.00,2157205.00,1515593.00,352434.00,79.13,29,15,1076088.00,8,4,"SERAPHIC FIRE PRESENTS THE HIGHEST QUALITY PERFORMANCES OF HISTORICALLY SIGNIFICANT AND UNDER-PERFORMED MUSIC, AND ADVANCES ART THROUGH THE PROFESSIONAL DEVELOPMENT, REFINEMENT, AND DOCUMENTATION OF MUSICIANS' TALENTS WHILE PROMOTING COMMUNITY CONNECTIVITY THROUGH EDUCATIONAL PROGRAMS. SERAPHIC FIRE STRIVES TO BE THE EXEMPLAR FOR QUALITY CONTRIBUTIONS TO PROFESSIONAL ENSEMBLE SINGING IN NORTH AMERICA.",5,18.4,1.36
471867733,LEADING YOUTH THROUGH EMPOWERMENT,DE,WILMINGTON,B,WWW.LYTESCHOLARS.ORG,11,68,1160060.00,834861.00,868310.00,291750.00,74.85,7,6,667500.00,8,4,"LYTE BELIEVES ACADEMIC SUCCESS IS FOUNDATIONAL TO LIFELONG SUCCESS. LYTE STRIVES TO CHANGE THE ACADEMIC TRAJECTORY OF UNDER-REPRESENTED YOUTH BY PREPARING MIDDLE SCHOOL STUDENTS TO ATTEND RIGOROUS HIGH SCHOOL PROGRAMS AND THEN COLLEGES, THROUGH PERSONAL MENTORING, RIGOROUS TEACHING, AND LEADERSHIP.",12,25.1,6.18
470822724,CHILDREN'S SCHOLARSHIP FUND OF OMAHA,NE,OMAHA,B,WWW.CSFOMAHA.ORG,6,25,1832640.00,2951325.00,1818393.00,0.00,99.22,7,4,230650.00,8,4,THE MISSION OF THE CHILDREN'S SCHOLARSHIP FUND OF OMAHA IS TO OPEN THE DOORS OF EDUCATIONAL OPPORTUNITY FOR QUALIFYING FAMILIES SO THEIR CHILDREN MAY ATTEND THE PRIVATE OR PAROCHIAL ELEMENTARY SCHOOL OF THEIR CHOICE.,6,0.0,4.17
261364376,YOUTH DEVELOPMENT NETWORK,CA,SACRAMENTO,O,www.ydnetwork.org,5,11,1164027.00,888784.00,397548.00,762867.00,34.15,3,2,23000.00,8,4,"Founded in 2007, Youth Development Network (YDN) is dedicated to creating environments where individuals are valued and encouraged to become their best. Its mission is to foster cultures that support personal and professional growth through training, networking, and development opportunities.YDN believes that comprehensive training, networking, and professional development are essential to achieving its vision. The organization's programs, resources, and policy initiatives work together to enhance service quality and provide customized developmental solutions across diverse communities, including youth-serving organizations, educational institutions, faith groups, juvenile justice agencies, government entities, and businesses. YDN facilitates sustainable organizational change, aiming to strengthen individuals and teams by recognizing their talents and emphasizing the importance of positive relationships and role models.YDN's vision is to cultivate communities where individuals can achi",12,65.5,2.20
530214281,BLINDED VETERANS ASSOCIATION,VA,ALEXANDRIA,P,WWW.BVA.ORG,15,30,1704052.00,1613669.00,1019453.00,167465.00,59.83,10,6,84173.00,8,4,"TO PROMOTE THE WELFARE OF BLINDED VETERANS SO THAT, NOTWITHSTANDING THEIR DISABILITIES, THEY MAY TAKE THEIR RIGHTFUL PLACE IN THE COMMUNITY. TO PRESERVE AND STRENGTHEN A SPIRIT OF FELLOWSHIP AMONG BLINDED VETERANS SO THAT THEY MAY GIVE MUTUAL AID AND ASSISTANCE TO ONE ANOTHER. TO EDUCATE THE GENERAL PUBLIC SO THEY MAY UNDERSTAND WHAT BLINDED VETERANS MAY ACCOMPLISH AND HOW TO ASSIST BLINDED VETERANS THEY MAY ENCOUNTER IN THEIR COMMUNITIES.",6,9.8,2.00
330415572,FOUNDATION FOR THE CHILDREN,CA,SAN DIEGO,Q,WWW.USFCC.ORG,5,27,1146480.00,1026331.00,895406.00,0.00,78.10,5,4,113500.00,8,4,TO ENHANCE THE HEALTH AND NUTRITION OF UNDERSERVED CHILDREN IN THE SAN DIEGO-TIJUANA MEGA REGION PRIMARILY THROUGH THE SUPPORT OF HOSPITAL INFANTIL DE LAS CALIFORNIAS.,12,0.0,5.40
541082222,SHELTER FOR HELP IN EMERGENCY INC,VA,CHARLOTTESVILLE,P,WWW.SHELTERFORHELPINEMERGENCY.ORG,36,44,1762305.00,1744116.00,1567504.00,2200.00,88.95,33,20,223250.00,8,4,WORKING TO END DOMESTIC VIOLENCE IN OUR COMMUNITY.,6,0.1,1.22
237095476,ANIMAL PROTECTIVE LEAGUE OF SPRINGFIELD,IL,SPRINGFIELD,D,WWW.APL-SHELTER.ORG,64,500,3207465.00,2265446.00,1939043.00,755272.00,60.45,1,1,1500.00,8,4,"DEVOTED TO THE RESCUE AND CARE OF SICK, INJURED OR HOMELESS ANIMALS AND EDUCATION OF THE PUBLIC REGARDING SPAYING AND NEUTERING TO AVOID AND REDUCE OVERPOPULATION.",12,23.5,7.81
832656697,LOWER SAUCON FIRE RESCUE,PA,BETHLEHEM,E,WWW.LOWERSAUCONFIRE.ORG,0,50,777297.00,1189627.00,532314.00,146222.00,68.48,2,2,105000.00,8,4,"FIREFIGHTING, RESCUE, AND EMERGENCY SERVICES ON A LOCAL AND REGIONAL BASIS. THE COMPANY SPECIFICALLY INTENDS TO BENEFIT THE RESIDENTS OF LOWER SAUCON TOWNSHIP AND THE SURROUNDING AREAS.",12,18.8,
752669405,SMITH COUNTY CHAMPIONS FOR CHILDREN INC,TX,TYLER,B,WWW.CHAMPIONSFORCHILDREN.ORG,18,150,1059926.00,1099530.00,789016.00,268874.00,74.44,9,5,279000.00,8,4,"CHAMPIONS FOR CHILDREN EMPOWERS CHILDREN TO ACHIEVE THEIR FULL POTENTIAL BY PROVIDING EDUCATION, MENTORING, TOOLS AND SUPPORT TO CAREGIVERS, TEACHERS, AND FAMILIES.",12,25.4,8.33
752443511,HABITAT FOR HUMANITY OF COLLIN COUNTY,TX,MCKINNEY,L,HABITATCOLLINCOUNTY.ORG,71,1473,3455855.00,3458714.00,2654023.00,373137.00,76.80,0,0,0,8,4,"SEEKING TO PUT GOD'S LOVE IN ACTION, HABITAT FOR HUMANITY OF COLLIN COUNTY BRINGS PEOPLE TOGETHER TO BUILD HOMES, COMMUNITIES AND HOPE.",6,10.8,20.75
561454674,The Western Youth Network Inc,NC,Boone,P,www.westernyouthnetwork.org,54,200,4170349.00,1733839.00,3761672.00,89433.00,90.20,2,2,15000.00,8,4,Providing programs for at-risk youth,6,2.1,3.70
561497076,Domestic Violence Shelter and Services,NC,Wilmington,P,www.domesticviolence-wilm.org,40,216,2031053.00,2043847.00,1802768.00,0.00,88.76,11,6,48639.00,8,4,"We will work toward the elimination of domestic violence and provide emergency and support services for survivors of domestic violence.For over 38 years, Domestic Violence Shelter and Services, Inc. (DVSS) has advanced its work to prevent domestic violence and provide support services for survivors of domestic violence and their children. Services are available twenty four hours a day. Our primary service area is New Hanover County. (Other areas are served as needed.)",6,0.0,5.40
751013058,Alliance for Women and Children,TX,Abilene,P,www.allianceforwomenandchildren.org,119,30,2204675.00,1592683.00,1263275.00,804025.00,57.30,4,3,12800.00,8,4,"The Alliance for Women and Children provides quality programs to empower all women and children by educating and assisting women to be health conscious and self-sufficient, and providing a nurturing and safe environment for school-aged children.",12,36.5,0.25
850168672,NATIONAL INDIAN YOUTH COUNCIL INC,NM,ALBUQUERQUE, ,NIYC-ALB.COM,72,,2144655.00,2472481.00,2393868.00,0.00,111.62,3,1,500000.00,8,4,"TO IMPROVE THE ECONOMIC, EDUCATIONAL, AND SOCIAL WELFARE OF AMERICAN INDIANS.",6,0.0,
455226345,PURE YOUTH ATHLETICS ALLIANCE INC,TN,MEMPHIS,O,WWW.PUREYOUTH.ORG,4,35,1342277.00,1250619.00,1297778.00,10428.00,96.68,0,0,0,8,4,"OUR MISSION, AS AN ACCREDITED CATEGORY 1 PRIVATE 365-DAY BOARDING HIGH SCHOOL FOR UNDER-RESOURCED NEIGHBORHOOD YOUNG MEN, IS TO DEVELOP THESE STUDENTS INTO COMMUNITY-MINDED PRODUCTIVE LEADERS BY PROVIDING A COMPREHENSIVE EDUCATION IN A SUPPORTIVE RESIDENTIAL ENVIRONMENT. STUDENTS VOLUNTARILY ENROLL WITH FAMILY APPROVAL, GAINING ACCESS TO AN UNPARALLELED STRUCTURE DESIGNED TO BREAK CYCLES OF GENERATIONAL POVERTY AND UNDERACHIEVEMENT.",8,0.8,8.75
350888006,BAKER YOUTH CLUB,IN,WARSAW,O,WWW.BAKERYOUTHCLUB.COM,70,40,1151633.00,741342.00,943328.00,212280.00,81.91,1,1,512775.00,8,4,"TO WORK WITH THE YOUTH OF KOSCIUSKO COUNTY TO SHAPE AN EDUCATED, HEALTHY, AND SOCIAL IDENTITY BASED ON CHRISTIAN VALUES.",12,18.4,0.57
730970667,YOUTH AND FAMILY SERVICES INC,OK,EL RENO,P,WWW.YFSOK.ORG,33,,2576021.00,2325454.00,2253892.00,0.00,87.50,18,7,104445.00,8,4,"YOUTH & FAMILY SERVICES, INC. PROVIDES EMERGENCY SHELTER, COUNSELING, DELINQUENCY PREVENTION, INDEPENDENT LIVING, AND EDUCATION PROGRAMS TO CHILDREN WITH SPECIAL NEEDS AND AT-RISK YOUTH.",6,0.0,
710846826,ARKANSAS HOSPICE FOUNDATION INC,AR,NORTH LITTLE ROCK,E,WWW.ARKANSASHOSPICE.ORG,0,12,660402.00,678225.00,718157.00,0.00,108.75,2,2,30000.00,8,4,"ARKANSAS HOSPICE FOUNDATION IS A NON-PROFIT, CHARITABLE 501(C)(3) ORGANIZATION WHOSE MISSION IS TO RAISE PUBLIC AWARENESS AND FINANCIAL SUPPORT FOR ARKANSAS HOSPICE AND RELATED ORGANIZATION'S PROGRAMS AND SERVICES, AND TO HELP DONORS MEET THEIR CHARITABLE GIVING GOALS.",9,0.0,
710551207,COMMUNITY RESCUE MISSION INC,AR,FORT SMITH,P,FSCRM.ORG,20,,1033901.00,618395.00,921228.00,23499.00,89.10,19,11,672475.00,8,4,"TO PROVIDE A SAFE, CHRISTIAN ENVIRONMENT FOR ANYONE OR ANY FAMILY THAT NEEDS HELP. TO PROVIDE FOR IMMEDIATE NEEDS OF FOOD AND SHELTER FIRST, THEN OFFER GUIDANCE WITH CHRISTIAN PRINCIPLES FOR HELP IN OTHER AREAS.",3,2.3,
237411790,OCEAN REEF VOLUNTEER FIRE,FL,KEY LARGO,M,WWW.ORCAREEF.COM,0,9,1748993.00,1489877.00,1450606.00,246402.00,82.94,3,3,8595.00,8,4,TO PROVIDE FIRE PROTECTION AND EMERGENCY MEDICAL SERVICES TO THE OCEAN REEF COMMUNITY.,12,14.1,
591725801,LIGHTHOUSE CHILDREN'S HOME INC,FL,TALLAHASSEE, ,WWW.LIGHTHOUSECHILDRENSHOME.COM,55,9,1997145.00,1845261.00,1961709.00,77477.00,98.23,3,2,24620.00,8,4,TO PROVIDE A CHRISTIAN HOME AND EDUCATIONAL OPPORTUNITIES FOR DISPLACED CHILDREN,6,3.9,0.16
592569847,MIAMI BRIDGE YOUTH AND FAMILY,FL,MIAMI,L,WWW.MIAMIBRIDGE.ORG,0,118,1951759.00,2265853.00,1822721.00,0.00,93.39,2,1,15675.00,8,4,PROVIDE CRISIS INTERVENTION FOR YOUTHS.,6,0.0,
562084639,SENIOR PHARMASSIST INC,NC,DURHAM,E,www.seniorpharmassist.org,10,59,1487226.00,1101575.00,1194369.00,1170.00,80.31,13,7,132370.00,8,4,"SENIOR PHARMASSIST PROMOTES HEALTHIER LIVING FOR OLDER ADULTS IN DURHAM BY HELPING THEM OBTAIN AND BETTER MANAGE NEEDED MEDICATIONS AND BY PROVIDING TAILORED HEALTH EDUCATION, MEDICARE INSURANCE COUNSELING, COMMUNITY REFERRALS, AND ADVOCACY.",6,0.1,5.90
651291029,NEVADA HOMELESS ALLIANCE INC,NV,LAS VEGAS,P,WWW.NEVADAHOMELESSALLIANCE.ORG,15,0,1142476.00,1198037.00,839065.00,303293.00,73.44,9,3,50144.00,8,4,"TO ADVOCATE, EDUCATE AND COORDINATE EFFORTS ON HOMELESSNESS CONNECTING THE PRIVATE, PUBLIC AND NONPROFIT SECTORS AND LEVERAGING RESOURCES TO PROVIDE SOLUTIONS FOR ISSUES ON HOMELESSNESS.",12,26.5,
270401462,STUDENT HEALTH OPTIONS,WA,WALLA WALLA,E,,0,0,717174.00,718523.00,675770.00,40322.00,94.23,1,1,10000.00,8,4,ADVANCING THE SUCCESS OF STUDENTS BY ADDRESSING THEIR PHYSICAL EMOTIONAL AND SOCIAL NEEDS.,6,5.6,
201136202,YOUTH PHILHARMONIC ORCHESTRA,CA,San Diego,A,https://www.facebook.com/SanDiego/,11,,595821.00,535258.00,548739.00,47082.00,92.10,1,1,16900.00,8,4,"Instruction for children in under served neighborhoods to play musical instruments, to sing, play and perform",6,7.9,
237208858,LIMERICK FIRE DEPARTMENT,PA,LIMERICK, ,lfd51.org,0,65,1560923.00,1911486.00,1262299.00,0.00,80.87,3,2,2650.00,8,4,FIRE SUPPRESSION AND RESCUE OPERATIONS IN LIMERICK TOWNSHIP,12,0.0,
953431528,BARRIO ACTION YOUTH & FAMILY CENTER,CA,LOS ANGELES,I,,29,0,1855804.00,1613949.00,1855804.00,0.00,100.00,4,3,56000.00,8,4,PROVIDING EDUCATION AND OTHER SERVICES TO YOUTH.,6,0.0,
020351152,GIBSON CENTER FOR SENIOR SERVICES,NH,NORTH CONWAY,P,WWW.GIBSONCENTER.ORG,18,,1235377.00,1161859.00,970303.00,3000.00,78.54,9,5,65025.00,8,4,"THE ORGANIZATION PROVIDES NUTRITION, TRANSPORTATION, AND EDUCATIONAL AND SOCIAL PROGRAMS TO SENIOR CITIZENS IN NORTHERN CARROLL COUNTY OF NEW HAMPSHIRE.",6,0.2,
943021000,Contra Costa Senior Legal Services,CA,Concord,I,www.ccsls.org,12,25,942527.00,980715.00,940611.00,0.00,99.80,3,2,45750.00,8,4,Lawyers are uniquely qualified to help identify and address legal issues that impede the ability of seniors to remain healthy and independent.,6,0.0,2.08
112015667,SHELTER ISLAND PUBLIC LIBRARY SOCIETY,NY,SHELTER ISLAND,B,www.shelterislandpubliclibrary.org,22,13,1812900.00,1013316.00,1356842.00,20765.00,74.84,7,4,12700.00,8,4,"TO PROVIDE STATE-OF-THE-ART RESOURCES, SERVICES AND TECHNOLOGIES TO MEET THE CURRENT AND EVOLVING NEEDS OF THE COMMUNITY.",12,1.1,0.59
112832268,WEST ISLIP YOUTH ENRICHMENT SERVICE,NY,West Islip,P,WWW.YESNEWS.ORG,163,,4518058.00,4622818.00,3608290.00,856298.00,79.86,0,0,0,8,4,"To serve and empower youth and their families while creating a safe and healthy environment. To foster a higher quality of life for youth and families in the hamlet of West Islip, NY and the neighboring communities of Bay Shore, Brentwood and Central Islip.",12,19.0,
363499988,HOMESTEAD HOSPICE HOUSE INC,MN,OWATONNA,P,,0,30,576370.00,91659.00,353925.00,0.00,61.41,1,1,618.00,8,4,"TO HONOR THE WISHES OF PATIENTS AND FAMILIES AND IN DOING SO BRING PEACE, DIGNITY AND COMFORT 24 HOURS A DAY, SEVEN DAYS A WEEK.",12,0.0,
942145042,Tahoe Youth and Family Services,CA,South Lake Tahoe,P,https://www.tahoeyouth.org/,20,,1016561.00,985727.00,793212.00,223032.00,78.03,3,3,22932.00,12,3,"THE MISSION OF TAHOE YOUTH AND FAMILY SERVICES TYFS IS TO PROMOTE THE HEALTHY DEVELOPMENT OF CHILDREN, FAMILIES AND INDIVIDUALS IN OUR COMMUNITY THROUGH COUNSELING AND SUPPORT PROGRAMS.",6,21.9,
931212530,THE CHILDRENS COURSE INC,OR,GLADSTONE,N,THECHILDRENSCOURSE.ORG,38,79,1341542.00,1011697.00,894320.00,207327.00,66.66,0,0,0,11,3,"TO IMPACT THE LIVES OF YOUNG PEOPLE BY PROVIDING EDUCATIONAL PROGRAMS THAT BUILD CHARACTER, INSTILL LIFE-ENHANCING VALUES AND PROMOTE HEALTHY CHOICES THROUGH THE GAME OF GOLF.",12,15.5,2.08
581364158,FAYETTE SENIOR SERVICES INC,GA,FAYETTEVILLE,P,WWW.FAYSS.ORG,42,250,2470086.00,2083407.00,1970802.00,475519.00,79.79,3,3,3199.00,11,3,"TO ADVANCE THE EMOTIONAL, SOCIAL, AND PHYSICAL WELL-BEING OF OLDER ADULTS THROUGH THE MANAGEMENT AND DELIVERY OF SERVICES THAT IMPROVE QUALITY OF LIFE AND FOSTER INDEPENDENT LIVING WITH DIGNITY AND RESPECT.",6,19.3,5.95
233007091,YOUTH EMPOWERMENT SERVICES,PA,PHILADELPHIA,B,WWW.YESPHILLY.ORG,16,11,1874671.00,1590202.00,1874167.00,0.00,99.97,1,1,25000.00,11,3,"TO RE-ENGAGE OUT-OF-SCHOOL YOUTH WITH ALTERNATIVE EDUCATIONAL PROGRAMS AND JOB CONNECTIONS, LIFE SKILLS TRAINING,COUNSELING, MEDIA AND TECHNOLOGY SKILLS",6,0.0,0.69
650017325,YOUTH GUIDANCE OF INDIAN RIVER,FL,VERO BEACH,P,WWW.YOUTHGUIDANCEPROGRAM.ORG,17,61,1582955.00,849551.00,1394044.00,0.00,88.07,3,3,9500.00,11,3,"YOUTH GUIDANCE IS DEDICATED TO ENRICHING THE LIVES ON INDIAN RIVER COUNTY YOUTH THROUGH MENTORING RELATIONSHIPS THAT INSPIRE TRUST, SELF-ESTEEM, AND POSITIVE FUTURES.",9,0.0,3.59
411936394,NETWORK FOR THE DEVELOPMENT OF CHILDREN OF AFRICAN DESCENT,MN,Minneapolis,B,www.ndcad.org,11,8,1015213.00,862782.00,634178.00,373160.00,62.47,3,2,275000.00,11,3,"Strengthening the cultural connections within communities of African descent that promote, sustain and enhance the healthy development of our children. Program activities are family literacy, educational resources, and professional development training for educators.",12,36.8,0.73
521227987,WORCESTER YOUTH AND FAMILY COUNSELING,MD,BERLIN,P,WWW.GOWOYO.ORG,21,16,1036637.00,1004405.00,657070.00,210538.00,63.38,3,3,151250.00,11,3,"WORCESTER YOUTH AND FAMILY SERVICES EMPOWERS ALL PEOPLE, OF ALL AGES, TOWARD LEADING CAPABLE, PURPOSEFUL, RESPONSIBLE, FULFILLED LIVES IN HEALTHY FAMILIES AND COMMUNITIES.",6,20.3,0.76
562245026,Youth Golf Foundation of the Carolinas,NC,Charlotte,N,www.thefirstteegreatercharlotte.org,61,100,2225429.00,2225189.00,1300979.00,698036.00,58.46,3,3,3630.00,10,3,To impact the lives of young people of all backgrounds by providing learning facilities and educational programs that promote character development and life enhancing values through the game of golf.,12,31.4,1.64
330459227,HIGH DESERT HOMELESS SERVICES INC,CA,VICTORVILLE,Z,N/A,24,18,1158843.00,1345909.00,1141780.00,0.00,98.53,0,0,0,10,3,"HIGH DESERT HOMELESS SHELTER, INC. PROVIDES SHELTER, FOOD, CLOTHING, COUNSELING, TRAINING, AND TRANSPORTATION TO THE HOMELESS OF THE VICTOR VALLEY.",6,0.0,0.75
330370296,HABITAT FOR HUMANITY,CA,PALM DESERT, ,HFHCV.ORG,33,244,2298497.00,2385488.00,2512334.00,0.00,109.30,2,1,6000.00,10,3,"HABITAT FOR HUMANITY OF THE COACHELLA VALLEY'S PURPOSE IS TO CONSTRUCT, WITH DONATED LABOR AND MATERIALS, LOW-INCOME HOUSING FOR FAMILIES WHO LIVE IN SUBSTANDARD DWELLING AND CANNOT AFFORD TO IMPROVE THEIR LIVING SITUATIONS BY CONVENTIONAL MEANS. THE ORGANIZATION BUILDS AND RENOVATES HOUSING TO BE SOLD AT NO PROFIT AND PROVIDES LOW INTEREST FINANCING TO ELIGIBLE FAMILIES. THE ORGANIZATION IS AN AFFILIATE OF HABITAT FOR HUMANITY INTERNATIONAL.",6,0.0,7.39
562218184,Above and Beyond Students Inc,NC,Charlotte,B,N/A,64,16,1324369.00,1076845.00,1259438.00,0.00,95.10,0,0,0,10,3,The mission of Above and Beyond Students is to provide quality afterschool and tutoring programs that empowers all students to succeed in the 21st century global community.,7,0.0,0.25
237378057,YOUTH FOCUS INC,NC,CHARLOTTE,P,WWW.YOUTHFOCUS.ORG,54,125,2496845.00,2388399.00,1994143.00,499982.00,79.87,3,3,37050.00,10,3,"""HELPING YOUTH ACHIEVE SAFETY, SECURITY AND SUCCESS."" PROVIDING RESIDENTIAL PROGRAMS TO FOCUS ON THE NEEDS OF THE MOST VULNERABLE YOUTH IN GUILFORD COUNTY; THOSE WHO ARE AT-RISK, IN CRISIS, HAVE RUNAWAY, AND/OR ARE EXPERIENCING HOMELESSNESS. YOUTH FOCUS PROVIDES NEEDED SUPPORTIVE HOUSING SOLUTIONS AND TRAUMA-INFORMED COUNSELING SO YOUTH RECEIVE THE HELP THEY NEED TODAY SO THEY CAN HAVE HOPE FOR THE FUTURE.",9,20.0,2.31
221493153,Children's Day Nursery and Family Center,NJ,Passaic,P,www.cdnfc.com,76,9,2933498.00,2915287.00,2301651.00,594747.00,78.46,3,3,63300.00,10,3,"CHILDREN'S DAY NURSERY IS A PRIVATE, NON-PROFIT CHILDCARE AND PRESCHOOL EDUCATION PROGRAM WHICH SEEKS TO PROVIDE THE HIGHEST QUALITY CARE TO 118 CHILDREN AND THEIR FAMILIES WHO ATTEND OUR CENTER. (SEE SCHEDULE O FOR DETAILS)",6,20.3,0.12
770518264,HABITAT FOR HUMANITY OF SOUTHERN,CA,GOLETA, ,WWW.SBHABITAT.ORG,15,416,1766200.00,1162269.00,1583813.00,0.00,89.67,2,2,45000.00,10,3,"HABITAT FOR HUMANITY OF SOUTHERN SANTA BARBARA COUNTY BUILDS STRENGTH, STABILITY, SELF-RELIANCE AND SHELTER.",6,0.0,27.73
954262448,STUDENT HEALTH SERVICES SUPPORT FUND INC,CA,LOS ANGELES, ,www.thelatrust.org,26,,2925750.00,3712502.00,2676540.00,0.00,91.48,2,1,2000.00,10,3,THE MISSION is TO BRIDGE HEALTH AND EDUCATION TO ACHIEVE STUDENT WELLNESS.,6,0.0,
