foundation_ein,foundation_name,foundation_state,match_score,match_logit,match_probability,match_rank,same_state,semantic_sim
841694739,PILARA FAMILY FOUNDATION,CA,436.73,436.7280349049137,1.0,278,True,0.0
562626361,GOLDSMITH LEGACY FOUNDATION,CA,436.39,436.3894504027319,1.0,279,True,0.0
825161618,SEEDCORE FOUNDATION,CA,435.97,435.96785100967304,1.0,280,True,0.0
956037266,MOSHER FOUNDATION,CA,435.77,435.77004799097523,1.0,281,True,0.0
956092354,WM KECK FOUNDATION,CA,435.72,435.72456284670807,1.0,282,True,0.0
943301999,Firedoll Foundation,CA,435.3,435.29568449474783,1.0,283,True,0.0
943318483,Thelma Doelger Charitable Trust,CA,435.23,435.23374073327307,1.0,284,True,0.0
770453458,PAJADORO FAMILY FOUNDATION,CA,433.16,433.1645795243839,1.0,285,True,0.0
461702755,EDWARDS LIFESCIENCES FOUNDATION,CA,433.07,433.0678890944626,1.0,286,True,0.0
203483888,MICHAEL AND CATHERINE PODELL FUND,CA,432.94,432.936160977415,1.0,287,True,0.0
941681456,MOORE DRY DOCK FOUNDATION,CA,432.5,432.5034177097815,1.0,288,True,0.0
942861512,THE STANLEY S LANGENDORF FOUNDATION,CA,431.81,431.8092204367834,1.0,289,True,0.0
943346588,MOON FOUNDATION,CA,430.93,430.92871891478813,1.0,290,True,0.0
943302912,THE HANDLERY FOUNDATION,CA,430.93,430.92713616210176,1.0,291,True,0.0
336195814,JOSEPH AND DOROTHY GOLDBERG CHARITABLE,CA,430.85,430.8514620173484,1.0,292,True,0.0
954753567,BETH AND WILBUR WOO FAMILY FOUNDATION,CA,429.12,429.1244062304123,1.0,293,True,0.0
956063288,HAZEL HEATH HORTON PHILANTHROPIC TRUST,CA,428.82,428.8231299070035,1.0,294,True,0.0
474087855,Barlow Family Foundation,CA,427.99,427.9935090343162,1.0,295,True,0.0
455073950,R D FORD FOUNDATION,CA,427.87,427.87330024800195,1.0,296,True,0.0
042864138,TECHNICAL TRAINING FOUNDATION,MA,426.98,426.97639964967954,1.0,297,False,0.0
943303581,THE MCCOWN FAMILY FOUNDATION,CA,426.57,426.56769298113943,1.0,298,True,0.0
300527867,INTREPID PHILANTHROPY FOUNDATION,CA,426.55,426.5530081585752,1.0,299,True,0.0
946051048,Fleishhacker Foundation,CA,426.53,426.5337416267136,1.0,300,True,0.0
943207544,Payne Family Foundation,CA,426.02,426.02177028795023,1.0,301,True,0.0
521744058,The Wenger Family Foundation,CA,425.73,425.72672513876927,1.0,302,True,0.0
474723671,THE PERKITNY PEZACKA CHARITABLE,OH,425.67,425.66790834964866,1.0,303,False,0.0
956027266,O L HALSELL FOUNDATION,CA,425.33,425.32800613652324,1.0,304,True,0.0
956751888,GLEN AND DOROTHY STILLWELL,CA,425.0,424.9983102497953,1.0,305,True,0.0
853971742,David and Elita Balfour Foundation,CA,424.67,424.67377300358004,1.0,306,True,0.0
330783569,Henley Foundation,CA,424.62,424.6211616265434,1.0,307,True,0.0
208106323,PARKER FAMILY FOUNDATION,CA,424.52,424.5207664824971,1.0,308,True,0.0
352253656,BUILDING DREAMS FOUNDATION,CA,423.32,423.3242552779913,1.0,309,True,0.0
946127962,THE CALLISON FOUNDATION,CA,422.81,422.8076522898163,1.0,310,True,0.0
954664361,THE LB RESEARCH AND EDUCATION,NC,421.65,421.64963153704565,1.0,311,False,0.0
113764619,SATHI FOUNDATION INC,NY,421.19,421.1881581580883,1.0,312,False,0.0
912017312,SHP CHRISTIAN FOUNDATION,CA,420.86,420.8627336931936,1.0,313,True,0.0
271467890,THE DR KB LIM AND LINDA LEE LIM,CA,420.62,420.6164103858715,1.0,314,True,0.0
562305694,THE ROSALINDE AND ARTHUR GILBERT,CA,420.26,420.26011116261515,1.0,315,True,0.0
943460050,G for Kids Inc,CA,419.8,419.79638661084,1.0,316,True,0.0
916513400,TR ERIKSEN TRUST FUND,CA,418.91,418.9111981219766,1.0,317,True,0.0
237454106,SAW ISLAND FOUNDATION INC,CA,418.74,418.7444070447318,1.0,318,True,0.0
330399736,McBETH FOUNDATION,CA,418.5,418.49813334213377,1.0,319,True,0.0
956731500,LETA POTTER PUCKETT MEMORIAL FUND,MO,418.48,418.4753770643976,1.0,320,False,0.0
208777443,THE BORCH FOUNDATION,CA,418.42,418.4191000783143,1.0,321,True,0.0
770523640,BERRY FAMILY FOUNDATION,CA,418.1,418.09995896833334,1.0,322,True,0.0
208655653,MILDRED LUCK LEWIS FOUNDATION,CA,417.65,417.6513104983433,1.0,323,True,0.0
233089181,The Joan M Wismer Foundation,VA,417.38,417.3808315862066,1.0,324,False,0.0
463927235,LUMOS CHARITABLE FOUNDATION,CA,416.6,416.6005331115345,1.0,325,True,0.0
954332470,THE EDWIN W PAULEY FOUNDATION,CA,416.34,416.34029259298876,1.0,326,True,0.0
336017847,JAMES L WHITE FOUNDATION,CA,415.93,415.9330807140542,1.0,327,True,0.0
452703970,Youssef and Kamel Mawardi Fund,CA,415.35,415.3491976604131,1.0,328,True,0.0
770011251,William McCaskey Chapman and Adaline,CA,415.23,415.2299704521461,1.0,329,True,0.0
953792725,LA84 FOUNDATION,CA,414.61,414.60650170818104,1.0,330,True,0.0
946065150,THE DEAN WITTER FOUNDATION,CA,413.71,413.7141520080384,1.0,331,True,0.0
461259007,RHYNARD FAMILY FOUNDATION,CA,413.53,413.52512760621795,1.0,332,True,0.0
686095780,TRAVERS FAMILY FOUNDATION,CA,412.78,412.78357421733006,1.0,333,True,0.0
770272230,THE MARKKULA FOUNDATION,CA,411.4,411.40061924523724,1.0,334,True,0.0
941694310,Ernest L and Ruth W Finley Foundation,CA,411.01,411.00533958215163,1.0,335,True,0.0
680530356,KIRCHGESSNER VISION FOUNDATION,CA,410.82,410.82120459103464,1.0,336,True,0.0
721583639,THE MORKAL FOUNDATION,CA,410.65,410.64767148933174,1.0,337,True,0.0
953367511,ANN JACKSON FAMILY FOUNDATION,CA,409.72,409.7232874342601,1.0,338,True,0.0
770356496,Busch Family Foundation,CA,409.63,409.63394770357627,1.0,339,True,0.0
815050495,THE MEL AND LETA RAMOS FAMILY FOUNDATION,CA,409.58,409.5821058140181,1.0,340,True,0.0
956067230,THE BEAVER MEDICAL CLINIC FOUNDATION,CA,409.47,409.4670502598345,1.0,341,True,0.0
261173132,THE STEIN FAMILY FOUNDATION,CA,408.89,408.889687229297,1.0,342,True,0.0
237003595,WALTER S JOHNSON FOUNDATION,CA,408.73,408.7289087043593,1.0,343,True,0.0
776154307,June G Outhwaite Charitable Trust,CA,408.63,408.6269927255269,1.0,344,True,0.0
956081945,LUCILE H HOWE AND MITCHELL B,CA,408.44,408.43945649409324,1.0,345,True,0.0
946073084,THE HENRY MAYO NEWHALL FOUNDATION,CA,408.3,408.2979303392339,1.0,346,True,0.0
205658982,LOS ANGELES TRIAL LAWYERS CHARITIES,CA,407.99,407.9937137473222,1.0,347,True,0.0
770583870,CM CAPITAL FOUNDATION,CA,407.97,407.9669168696861,1.0,348,True,0.0
461544429,Our Little Light Foundation,CA,407.17,407.1679090570896,1.0,349,True,0.0
237204615,Arata Brothers Trust,CA,407.08,407.0813694358004,1.0,350,True,0.0
943374734,PARAKLETE FOUNDATION,CA,406.74,406.7441956431686,1.0,351,True,0.0
776150330,WILLIAMS-CORBETT FOUNDATION,CA,406.0,405.99535055134885,1.0,352,True,0.0
951661675,PFAFFINGER FOUNDATION,CA,405.48,405.484254257963,1.0,353,True,0.0
842804120,THE PETER W DOERKEN FOUNDATION,CA,405.25,405.2506716485685,1.0,354,True,0.0
260821014,THE AUDREY IRMAS FOUNDATION FOR,CA,405.18,405.1819066787236,1.0,355,True,0.0
956112842,ALBERT B CUTTER MEMORIAL TRUST FUND,TX,403.92,403.9221613471236,1.0,356,False,0.0
770228939,Dauber Foundation,CA,403.57,403.5674523754774,1.0,357,True,0.0
470853949,KALELE FOUNDATION,CA,403.55,403.554776958261,1.0,358,True,0.0
463550368,HENRIETTA AIGNER AND JOY BALDWIN,OR,403.27,403.26575356349366,1.0,359,False,0.0
956202911,CARRIE ESTELLE DOHENY FOUNDATION,CA,402.32,402.3172018364093,1.0,360,True,0.0
371739005,THE RICHARD WILLIAM GREENBERG,CA,401.83,401.829249523969,1.0,361,True,0.0
821927087,THE MICHAEL AND LORI MILKEN FAMILY,CA,401.65,401.6459873159191,1.0,362,True,0.0
330775211,THE LOSSETT FAMILY FOUNDATION,CA,401.24,401.2376009252907,1.0,363,True,0.0
453366621,FRANKENBERG FAMILY FOUNDATION INC,UT,400.9,400.90076604292756,1.0,364,False,0.0
946058305,THE JOSEPH & MERCEDES MCMICKING,CA,400.68,400.6803321375274,1.0,365,True,0.0
476481676,BARKER FAMILY FOUNDATION,CA,400.63,400.62895312463974,1.0,366,True,0.0
943288860,E RICHARD JONES FAMILY FOUNDATION,CA,400.21,400.2102478989068,1.0,367,True,0.0
226767675,THE KILIN & CECILIE TO FOUNDATION,NV,399.73,399.72884115229124,1.0,368,False,0.0
451027778,FEDERICO AND ELVIA FAGGIN,CA,399.68,399.68274293480016,1.0,369,True,0.0
201995971,THE MITCHELL FAMILY FOUNDATION INC,CA,399.43,399.43466054746546,1.0,370,True,0.0
954317077,THE CARUSO FAMILY FOUNDATION,CA,398.7,398.69883478298976,1.0,371,True,0.0
770559202,SYZYGY FOUNDATION,CA,397.68,397.6751199333034,1.0,372,True,0.0
200378796,DAVID A STEINBERG FAMILY FOUNDATION,FL,396.73,396.7335600365505,1.0,373,False,0.0
943343568,ALAFI FAMILY FOUNDATION,CA,395.42,395.42308338397146,1.0,374,True,0.0
465678182,MARTIN ARCHITECTURE AND DESIGN,CA,394.59,394.5915531501357,1.0,375,True,0.0
943330604,MITCHELL KAPOR FOUNDATION,CA,394.54,394.54048338511876,1.0,376,True,0.0
260011296,Optivest Foundation,CA,394.38,394.38205610322757,1.0,377,True,0.0
208042825,MANKINS FAMILY FOUNDATION,CA,394.28,394.2774712184237,1.0,378,True,0.0
330345249,The Josephine S Gumbiner Foundation,CA,394.25,394.25382980397444,1.0,379,True,0.0
946089419,CODDING FOUNDATION,CA,393.94,393.94038167246674,1.0,380,True,0.0
330937768,WARNE FAMILY CHARITABLE FOUNDATION,CA,393.69,393.6946306792045,1.0,381,True,0.0
953607882,CS FUND,CA,393.63,393.62904549256996,1.0,382,True,0.0
201935967,MICHAEL STARS FOUNDATION,CA,393.4,393.4004552806818,1.0,383,True,0.0
954211410,THE CAPSTONE FOUNDATION,CA,393.11,393.11116506972985,1.0,384,True,0.0
462945532,SCHWEMM FAMILY FOUNDATION,MD,392.97,392.973222150225,1.0,385,False,0.0
943376857,FTHREE FOUNDATION,CA,392.75,392.7524142436543,1.0,386,True,0.0
912156345,THE DONALD AND CONSTANCE SPERLING,CA,392.38,392.37999261940996,1.0,387,True,0.0
823694864,ARCADIA FOUNDATION,CA,392.12,392.1222392783723,1.0,388,True,0.0
943100217,CONRAD N HILTON FOUNDATION,CA,392.09,392.09487121086886,1.0,389,True,0.0
470816345,DORENE AND LEE BUTLER FAMILY FOUNDATION,CA,392.03,392.0345366732884,1.0,390,True,0.0
946181833,GHIDOTTI WM MARIAN T U A,WI,391.13,391.12759919970466,1.0,391,False,0.0
456656212,THE NANCY E BARTON FOUNDATION,NJ,390.94,390.93681773910646,1.0,392,False,0.0
810896035,THE JESSE TURNER FOUNDATION,CA,390.48,390.47632758315996,1.0,393,True,0.0
832779810,JENNY JOHNSON FAMILY FOUNDATION INC,NY,390.25,390.2494546305938,1.0,394,False,0.0
461373991,13 WISHES FOUNDATION,CA,390.2,390.20017947428386,1.0,395,True,0.0
680396816,OVERAA FAMILY GROUP,CA,390.13,390.13296449810565,1.0,396,True,0.0
952158989,THE ALBERT PARVIN FOUNDATION,CA,390.02,390.02053394739573,1.0,397,True,0.0
954474892,MARA W BREECH FOUNDATION,CA,389.99,389.9882870049535,1.0,398,True,0.0
263499433,STEVEN AND CATHERINE JACOB FAMILY,CA,388.47,388.4650044612395,1.0,399,True,0.0
953806976,BOECKMANN CHARITABLE FOUNDATION,CA,388.45,388.44792532178195,1.0,400,True,0.0
831663489,KOKUA NA LANI,CA,388.29,388.29483967961767,1.0,401,True,0.0
943343590,JOSEPH L BARBONCHIELLI AND,CA,388.22,388.22426150872053,1.0,402,True,0.0
943266226,THE JOHN & SANDRA LELAND FOUNDATION,CA,388.03,388.0305244025639,1.0,403,True,0.0
237892071,MARIA FOUNDATION,PA,387.55,387.55434580051605,1.0,404,False,0.0
954509531,JOHN F MERRELL CHARITABLE,CA,386.75,386.7541089193767,1.0,405,True,0.0
912159332,RAY AND DAGMAR DOLBY FAMILY FUND,CA,386.54,386.53832863332366,1.0,406,True,0.0
956030779,MAX FACTOR FAMILY FOUNDATION,CA,386.49,386.4902609879748,1.0,407,True,0.0
953203014,WAYNE AND GLADYS VALLEY FOUNDATION,CA,386.36,386.36310465053685,1.0,408,True,0.0
953842453,Good Friend Ministry,CA,385.16,385.1637755430604,1.0,409,True,0.0
943215541,Gaia Fund,CA,385.06,385.05803522351954,1.0,410,True,0.0
863740883,JAMESON FREEDOM & EDUCATION FOUNDATION,CA,384.28,384.28039690550753,1.0,411,True,0.0
411797725,THE SHARED FUND,MN,383.61,383.6149516641278,1.0,412,False,0.0
953855595,FLORA L THORNTON FOUNDATION,CA,383.27,383.2695080117314,1.0,413,True,0.0
954825660,WEISS CHARITABLE FOUNDATION,CA,381.81,381.80519429384555,1.0,414,True,0.0
816273218,CHARITABLE TRUST No 1 UA HERBERT P,CA,381.53,381.52716376862685,1.0,415,True,0.0
951790021,THE J PAUL GETTY TRUST,CA,381.32,381.3248537758259,1.0,416,True,0.0
956102928,EBELL OF LOS ANGELES REST COTTAGE,CA,380.4,380.39691594131995,1.0,417,True,0.0
942417732,ASHBURY CHILDRENS FOUNDATION,CA,380.39,380.39329859235016,1.0,418,True,0.0
680212355,Teichert Foundation,CA,380.37,380.37202422926885,1.0,419,True,0.0
383415501,STEVEN PAUL FRIEDMAN FOUNDATION,MI,379.67,379.6748155119846,1.0,420,False,0.0
472387053,Louis L Borick Foundation,TX,378.26,378.2627818401607,1.0,421,False,0.0
270989324,COSTA FAMILY FOUNDATION,CA,376.97,376.97120295338806,1.0,422,True,0.0
990379572,OH FAMILY FOUNDATION,CA,376.84,376.8355797815113,1.0,423,True,0.0
274360090,BURGANDY CHARITABLE FOUNDATION,CA,376.17,376.17422516111094,1.0,424,True,0.0
330078919,UEBERROTH FAMILY FOUNDATION,CA,375.71,375.70951230490164,1.0,425,True,0.0
562628169,HELMUT KIFFMANN FAMILY FOUNDATION,CA,375.49,375.49491385862314,1.0,426,True,0.0
200727663,PAT & MARK WARREN FAMILY FOUNDATION,CA,375.09,375.0856238809715,1.0,427,True,0.0
770538603,Helen & Jack McCullough Family Fndn,CA,374.79,374.7935729810506,1.0,428,True,0.0
461547854,TSUHA FOUNDATION,CA,373.26,373.2603001343913,1.0,429,True,0.0
832195380,THE HERUM FOUNDATION INC,CA,372.12,372.1187098736886,1.0,430,True,0.0
946064669,LEON S PETERS FOUNDATION,CA,372.05,372.05331160369764,1.0,431,True,0.0
953421867,ARGYROS FAMILY FOUNDATION,CA,371.59,371.59053713735483,1.0,432,True,0.0
956031465,JW AND IDA M JAMESON FOUNDATION,CA,371.52,371.5221774867198,1.0,433,True,0.0
200571692,NADINE N MOSELEY FOUNDATION,CA,370.73,370.7287439627919,1.0,434,True,0.0
953870520,TRAUB-BRITTAN FAMILY FOUNDATION,CA,370.35,370.3491615081361,1.0,435,True,0.0
873830059,EAGLE PHILANTHROPIC FOUNDATION,CA,370.13,370.1282177306107,1.0,436,True,0.0
954769273,THE SABAN FAMILY FOUNDATION,CA,370.03,370.03384658427177,1.0,437,True,0.0
911430570,PELO FOUNDATION,CA,369.89,369.88834845196476,1.0,438,True,0.0
812984187,Banc of California Charitable Foundation,CA,369.75,369.7502656834718,1.0,439,True,0.0
237364623,LIVINGSTON MEMORIAL FOUNDATION,CA,368.27,368.2728520718133,1.0,440,True,0.0
366195090,Allen S Taylor Foundation,CA,368.15,368.147489872317,1.0,441,True,0.0
261129404,HARRY AND HELEN TASSELL FAMILY,CA,367.83,367.8325057192498,1.0,442,True,0.0
942278431,The David and Lucile Packard Foundation,CA,367.18,367.17912969324624,1.0,443,True,0.0
201002698,UNIVERSAL MUSIC GROUP LEW WASSERMAN,NY,367.01,367.0083425487686,1.0,444,False,0.0
363701346,Leestma Family Foundation,CA,366.93,366.9268926820176,1.0,445,True,0.0
330939473,JDC FAMILY FOUNDATION THE NORTHERN TRUST,IL,365.52,365.52002803583747,1.0,446,False,0.0
814527963,CURCI FUND,CA,364.61,364.61042402775564,1.0,447,True,0.0
133799186,THE WLS SPENCER FOUNDATION,NY,364.48,364.4818229361748,1.0,448,False,0.0
680586978,THE EARTHSHINE FOUNDATION,HI,364.0,363.99983217329304,1.0,449,False,0.0
204274916,THE LASHER FOUNDATION INC,CA,363.78,363.7791658138979,1.0,450,True,0.0
990209620,NOLL FOUNDATION INC,CA,363.45,363.4468616686633,1.0,451,True,0.0
956061353,THE WILLIAM C BANNERMAN FOUNDATION,CA,363.22,363.2164297183326,1.0,452,True,0.0
862850919,THE TREK FOUNDATION INC,WI,363.16,363.15564115051336,1.0,453,False,0.0
953943474,IRENE C FINKELSTEIN FOUNDATION,CA,362.69,362.6943589536601,1.0,454,True,0.0
770140464,STEVEN L HALLGRIMSON FOUNDATION INC,CA,362.65,362.64561278194884,1.0,455,True,0.0
261550739,THE BRETT & MICHELLE GALLOWAY FOUNDATION,CA,362.55,362.5462848628647,1.0,456,True,0.0
943256415,THE DRAPER FOUNDATION,CA,361.62,361.6238041636626,1.0,457,True,0.0
136097874,WILLIAM M KECK JR FOUNDATION,CA,361.32,361.3180245157694,1.0,458,True,0.0
272531914,RITA & LUIS ECHENIQUE,CA,360.84,360.84298716137937,1.0,459,True,0.0
770391113,THE MARY OAKLEY FOUNDATION INC,CA,360.48,360.48452200165576,1.0,460,True,0.0
872987803,FRANCES Z GUTIERREZ FOUNDATION,CA,359.91,359.9104307519223,1.0,461,True,0.0
943024121,SKB FOUNDATION,CA,359.41,359.4053017250586,1.0,462,True,0.0
274287118,AVATAR ALLIANCE FOUNDATION,NY,359.35,359.3525309903137,1.0,463,False,0.0
263913831,THE FISHBEIN FAMILY FOUNDATION INC,CA,358.77,358.77030717390807,1.0,464,True,0.0
203940983,HOBSONLUCAS FAMILY FOUNDATION,CA,357.85,357.8534411135283,1.0,465,True,0.0
770426567,ROBERT RASKIND CHARITABLE FOUNDATION,CA,357.56,357.56467099650826,1.0,466,True,0.0
474674809,The Vegan Fund,OH,357.54,357.5390333281464,1.0,467,False,0.0
306284988,CABIN ROAD FOUNDATION,CA,357.5,357.50265416988395,1.0,468,True,0.0
942481571,BAY AREA PHYSICIANS FOR HUMAN RIGHTS,CA,356.68,356.67620097238915,1.0,469,True,0.0
814427698,CARA GRACE FOUNDATION,NV,356.55,356.5491716213287,1.0,470,False,0.0
366208740,PAUL K RICHTER MEMORIAL FUND,TX,356.53,356.52752116379105,1.0,471,False,0.0
010664998,KIEVE FOUNDATION,CA,356.5,356.4985586421897,1.0,472,True,0.0
954471226,RONALD NEWBURG FOUNDATION,CA,356.38,356.3758884335165,1.0,473,True,0.0
436929733,HARRY L RUST & HELEN M RUST CHARITABLE,MO,355.42,355.4185353439993,1.0,474,False,0.0
942775750,THOMAS AND DONNA WHITNEY,CA,355.22,355.22310252777396,1.0,475,True,0.0
770559337,JW & HM GOODMAN FAMILY CHARITABLE,CA,354.76,354.7570523889958,1.0,476,True,0.0
862164066,TRENT ELIJAH FOUNDATION,CA,354.51,354.50703852334124,1.0,477,True,0.0
946108897,THE HOFMANN FAMILY FOUNDATION,CA,353.87,353.87314336219913,1.0,478,True,0.0
943256579,The Mental Insight Foundation,CA,353.87,353.86996460191114,1.0,479,True,0.0
921394467,Higher Rock Foundation,CA,353.2,353.1959004827534,1.0,480,True,0.0
832458144,MITCHELL FOUNDATION FOR NATURE ART &,CA,353.19,353.1934148470478,1.0,481,True,0.0
264199874,THE KHALED HOSSEINI FOUNDATION,CA,352.99,352.9910545160149,1.0,482,True,0.0
870721248,DENNIS AND PAMELA MUDD CHARITABLE,CA,352.44,352.44309359561464,1.0,483,True,0.0
954395813,KLEHN FAMILY FOUNDATION,CA,352.42,352.42072796543397,1.0,484,True,0.0
806173862,VIVIEN A NELSON FOUNDATION,CA,352.18,352.17996540147055,1.0,485,True,0.0
341929633,THE UNGER FOUNDATION,OH,352.16,352.15688203582175,1.0,486,False,0.0
954509348,HENRY AND ARLINE GLUCK FOUNDATION,CA,352.06,352.06381935568044,1.0,487,True,0.0
956121985,GEORGE B PAGE FOUNDATION,CA,351.99,351.9881406776337,1.0,488,True,0.0
711010693,HEFFERNAN GROUP FOUNDATION,CA,351.96,351.96277329316064,1.0,489,True,0.0
364585346,REED FOUNDATION,CA,351.28,351.27635531036464,1.0,490,True,0.0
330757057,FUDGE FAMILY FOUNDATION,CA,351.21,351.2133141475942,1.0,491,True,0.0
473818599,RICHARD REED FOUNDATION,AZ,350.1,350.09675676540587,1.0,492,False,0.0
953761013,JEANNE WARD FOUNDATION,CA,349.67,349.6677586742524,1.0,493,True,0.0
205994513,M & I PFISTER FOUNDATION,CA,348.99,348.9911415231485,1.0,494,True,0.0
136111585,NATHAN M OHRBACH FOUNDATION,CA,348.94,348.93711168629943,1.0,495,True,0.0
954296513,LEO AND SYDELLE WARD FOUNDATION,CA,348.82,348.81510916066446,1.0,496,True,0.0
411925882,WINSLOW FAMILY FOUNDATION,HI,347.89,347.8872107581443,1.0,497,False,0.0
274288548,THE MEI HU CHU FOUNDATION,CA,347.56,347.55982294059345,1.0,498,True,0.0
232697348,THE MS GRUMBACHER FOUNDATION,CA,347.52,347.52247867184866,1.0,499,True,0.0
814632887,FONGSONG LIFE FOUNDATION,CA,347.12,347.12116588229355,1.0,500,True,0.0
